"species","dim","repSeed","repVeg","repFlow","repPost","repDorm","surv.1","primitive","irreducible","ergodic","F0","C0","F0C0","survPlast","fecPlast","cloPlast","lambda","lambdaAway","R0","T","KeyfitzH1","KeyfitzH2","DemetriusH","lifespanFun","lifespanDoak","La","lifespanFunReprod","lifespanDoakReprod","rho","periodOscillation","react","firstStepAtt","maxAmp","maxAtt","inertiaUp","inertiaLow","inertiaTotal","KreissUp","KreissLow","KreissTotal","vSeed","vVeg","vFlow","vPost","vDorm","wSeed","wVeg","wFlow","wPost","wDorm","surv>1","prob1stReprod"
"Cirsium_pannonicum",3,NA,3,NA,NA,NA,NA,FALSE,FALSE,TRUE,1,1,1,0.777777777777778,NA,NA,0.931285457011806,0.0687145429881945,NA,NA,1.47666197659613,0.619229443630565,NA,8.63304499564736,58,1,7.63304499564736,57,2.50346774193548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0
"Cirsium_perplexans",4,1,2,1,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.4375,0.125,NA,0.797572825916775,0.202427174083225,0.0893037019744868,10.6803854429096,0.501365268432734,0.340348116514183,NA,1.41410944771601,7,3.75131348511383,-2.33720403739782,3.24868651488617,1.90842745022971,4.2966057196995,33.9956416755218,0.257029820147598,33.9956416755218,0.0684953768092108,13.1772044564871,0.145767740460604,13.0314367160265,13.7101180682626,0.14576882562155,13.564349242641,0.00816075423730764,0.254118219393282,0.737721026369411,0,0,0.63286327929498,0.349792439710901,0.0173442809941196,0,0,0,0.0362609457092821
"Cirsium_pitcheri",9,NA,6,3,NA,NA,NA,FALSE,FALSE,TRUE,0,1,0,0.172839506172839,0.037037037037037,NA,0.625,0.375,0.0379899199529448,6.95831737318534,0.880925120026027,0.653691920944339,0.000149224539390957,2.50431758139272,11,3.13045444268599,-0.626136861293265,7.86954555731401,1.11414157619837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.864315772704908,0.135684227295092,0,0,0,1,0,0,0,0,0.0149805477051772
"Cirsium_pitcheri_2",4,NA,3,1,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.375,0.0625,NA,0.853620245636262,0.146379754363738,0.121850756936686,13.2998889937562,1.15909999719165,1.13262586496742,0.232195451461057,2.16100799421346,15,9.40254359203611,-7.24153559782265,5.59745640796389,1.75840972293748,NA,2.34296223669023,0.361249632464083,2.34296223669023,0.210988364154874,1.75530824556805,0.210987020635147,1.5443212249329,1.75530650420789,0.210988123452365,1.54431838075552,0,0.837639748102672,0.162360251897328,0,0,0,0.908288889050861,0.0917111109491392,0,0,0,0.060925378468343
"Cirsium_scariosum",4,1,2,1,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.3125,0.125,NA,0.804790524025464,0.195209475974536,0.0412326044444444,14.6819458954634,1.07713720189051,0.450464952803217,0.818344021234777,2.68038888888889,15,5.7037037037037,-3.02331481481481,9.2962962962963,3.95047123502847,5.57945409031183,24.1802051826647,0.417499945599967,24.1802051826647,0.111896086501744,6.79189264992738,0.117281518816061,6.67461113111132,9.29806477847058,0.117282763793481,9.1807820146771,0.0129909407724838,0.234690398632274,0.752318660595242,0,0,0.290873158343389,0.697982251052863,0.011144590603748,0,0,0,0.0248333333333333
"Cirsium_undulatum",2,NA,NA,2,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.5,0.5,NA,1.21755678653217,0.217556786532167,1.26732104942062,1.2035042708721,0.153811714162227,0.112933976305595,NA,1.2283527856487,4,1,0.228352785648696,3,695.748571428571,NA,1.00143994390013,0.999740639175388,1.00144201733857,0.99974026571035,1.00144202032851,0.999740265171807,0.00170175515670268,1.00144201864589,0.999740265193797,0.00170175345208967,0,0,1,0,0,0,0,1,0,0,0,1
"Cirsium_undulatum_var_tracyi",4,1,2,1,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.3125,0.125,NA,1.48950627134336,0.489506271343357,1.99174140200913,1.72924706078835,0.892461023686248,0.216072057008921,2.17427933759793,5.31784474885845,21,6.56621004566209,-1.24836529680364,14.4337899543379,1.58950581054114,4.74665639492948,26.8948179478765,0.225578103606753,26.8948179478765,0.0316229270093219,9.95984809583225,0.0835592060364618,9.87628888979579,10.2777911885598,0.083560223268386,10.1942309652914,0.00621687468293354,0.252762112673356,0.741021012643711,0,0,0.56102131436155,0.415651297597241,0.0233273880412088,0,0,0,0.58268493150685
"Cirsium_vulgare",4,1,2,1,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.4375,0.125,NA,1.85988284067907,0.859882840679068,0.0513938905600576,4.78351557107102,0.459917783681188,0.459817550387051,NA,1.49663787037713,6,2.5435468915873,-1.04690902121017,3.4564531084127,2.79336757682256,101.949320494866,83.2014434540944,0.00562777384202241,83.2014434540944,0.000128563253064414,40.965377611941,0.00236813758727971,40.9630094743537,40.9653633397464,0.00236913702536626,40.962994202721,4.29388556378057e-05,0.257176555114778,0.742780506029584,0,0,0.861874174168617,0.126416046819432,0.0117097790119516,0,0,0,0.202427900234287
"Cirsium_vulgare_2",4,1,1,2,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.375,0.25,NA,1.53996355512788,0.539963555127878,0.315006508765129,2.67548017475079,0.201077495408448,0.201077253183024,NA,1.19904311408086,5,2,-0.800956885919139,3,2.12904563741688,9.63333524847491,294.983604311518,0.00519492813538414,294.983604311518,0.000462157141432173,131.614760528012,0.028459761581858,131.58630076643,131.614726332617,0.0284606925229695,131.586265640094,0.000150230128096956,0.0289186152689387,0.970931154602964,0,0,0.920412321859683,0.0715196304046711,0.00806804773564631,0,0,0,0.137
"Cleistes_varicata_var_bifaria",4,NA,3,NA,NA,1,NA,TRUE,TRUE,TRUE,1,0,0,0.5625,NA,0.1875,0.19987269740178,0.80012730259822,3.49140554234319e-06,7.80411413821858,0.0821366177464912,0.0819036009003942,NA,1.09569736992842,4,1,0.0956973699284214,3,2.90129191464654,NA,1.06948073838371,5.00318459198967e-05,1.12533114972344,4.2714244759265e-05,1.12533160507616,4.27141443318835e-05,1.12528889093183,1.12533139313063,4.37141145252779e-05,1.12528767901611,0,0.832228351218703,0,0,0.167771648781297,0,0.999804840020061,0,0,0.000195159979939142,0,0
"Cleistes_varicata_var_divaricata",4,NA,1,2,NA,1,NA,TRUE,TRUE,TRUE,0,1,0,1,0.1875,NA,0.823244162530946,0.176755837469054,0,NA,1.10143347034811,0.652633505493848,0.322873798972393,4.04670349713014,20,4.10033710463,-0.0536336074998669,15.89966289537,2.27163355408389,NA,1.20255939253354,0.801706261689029,1.30233117839298,0.751356074889945,1.30233577892542,0.751354927140368,0.550980851785053,1.30233530472423,0.751355247052744,0.550980057671486,0,0.25088126545698,0.573984412281134,0,0.175134322261886,0,0.374358068789942,0.257772384667869,0,0.367869546542189,0,0.280867464647287
"Cleome_droserifolia",15,1,2,12,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.124444444444444,0.106666666666667,NA,1.11365019800969,0.113650198009692,4.98922514714351,14.9315730725305,1.56128110265911,1.56128110265904,9.96816185034896,1.77306160205399,22,6.86218361765122,-5.08912201559723,15.1378163823488,1.18075214436422,95.8275353935405,41747.1997681838,0.0562557795185296,50606.5665168117,0.0141277485798524,27463.2515600926,0.0526082670260735,27463.1989518256,31747.5735355477,0.0526094453580963,31747.5209261024,3.10134477144599e-07,0.00463462528504584,0.995365064580477,0,0,0.997833491300931,0.00194261633828574,0.000223892360783344,0,0,0,0.0459821220118903
"Clidemia_hirta",5,NA,1,4,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.72,0.16,NA,1.51073011086353,0.510730110863534,18.8695809769217,7.11973007188092,1.24514147857776,0.971376956104106,0.31356855617835,5.16040133110805,29,2.86488219818886,2.29551913291919,26.1351178018111,1.985555818416,5.80627375740696,6.48218892943254,0.468938690574622,6.48218892943254,0.308591649516192,5.11583568269409,0.383982219971121,4.73185346272297,5.11583406641849,0.383982798476354,4.73185126794214,0,0.0302372463487609,0.969762753651239,0,0,0,0.724613669387391,0.275386330612609,0,0,0,0.456274573319615
"Clintonia_borealis",3,NA,3,NA,NA,NA,NA,TRUE,TRUE,TRUE,1,0,0,0.666666666666667,NA,0.333333333333333,1.06404637510314,0.0640463751031384,0.435587761674718,13.3871246377702,0.57392992002908,0.573929838630876,NA,11.2261329652634,31,1,10.2261329652634,30,1.37773202817485,NA,1.10427517774881,0.939808661913885,1.14366897502682,0.869999997893061,1.14367023345071,0.869981294891842,0.273688938558865,1.14367002860698,0.869981649053443,0.273688379553539,0,1,0,0,0,0,1,0,0,0,0,0
"Coccothrinax_readii",9,1,7,1,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.209876543209877,0.0123456790123457,NA,1.05486042404974,0.0548604240497392,98.3328671328668,85.9107047572782,1.30468157869758,1.30468157869488,2.02736747166648,41.0984848484848,202,94.2575757575759,-53.1590909090911,107.742424242424,1.03310285389693,70.9927174281635,53.7985867193024,0.502436140285996,88.8462528623943,0.0266218762152465,31.8995919425539,0.0599463214715021,31.8396456210824,63.4926388137428,0.059947970855177,63.4326908428876,0.000897212519144935,0.521663762968243,0.477439024512612,0,0,0.374561405292082,0.620707169780197,0.00473142492772125,0,0,0,0.318181818181817
"Cochlearia_bavarica",5,1,3,1,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.4,0.04,NA,0.724683898545902,0.275316101454098,0.0921741048776721,7.40350944057678,0.498591122299442,0.404510073144018,0.519262887717787,1.28706788148867,7,4.419809902248,-3.13274202075933,2.580190097752,1.46243416140294,6.33084110340161,19.9673264840497,0.165589438706701,19.9673264840497,0.0200536082022743,7.80469459722235,0.139669625453649,7.66502497176871,7.80468803219316,0.139670272968513,7.66501775922465,0.00652611352270613,0.642095370843743,0.35137851563355,0,0,0.761338941729516,0.199251767384244,0.0394092908862397,0,0,0,0.0348319327731092
"Cochlearia_pyrenaica",5,1,3,1,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.4,0.04,NA,0.891825726160687,0.108174273839313,0.542425718460789,5.34311557505766,0.508274256256082,0.486126356324138,NA,1.41527117590742,7,3.76075755225835,-2.34548637635093,3.23924244774165,1.19161700649368,5.02256162873769,27.2474759217943,0.224259061084727,27.2474759217943,0.0287600859133169,10.0536175328056,0.246254597386261,9.80736293541931,10.0536127485317,0.24625508171479,9.80735766681693,0.00955034684569013,0.622387201098512,0.368062452055798,0,0,0.744670728367441,0.227657750254355,0.0276715213782041,0,0,0,0.0840579710144927
"Commelina_benghalensis",6,4,NA,2,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.25,0.194444444444444,NA,5.46961160948773,4.46961160948773,4.093838,0.829494234797092,0,NA,NA,1.4175,3,1,0.4175,2,4.32938094145025,8.14627044512243,5.77189063026666,0.145805599545064,5.87049580077285,0.0618345028054908,5.55613448695268,0.0856261723464619,5.47050831460622,5.55613056393575,0.0856271097633094,5.47050345417244,0.0554211420153275,0,0.944578857984672,0,0,0.588118252601194,0,0.411881747398806,0,0,0,1
"Commelina_bracteosa",3,1,NA,2,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.333333333333333,0.444444444444444,NA,4.1154471040971,3.1154471040971,0.000386091549295775,5.55536316594913,0,NA,NA,1.0425,3,1,0.0425,2,1.20704319950257,NA,1.62133052162358,0.174950614547617,4.60565379276476,0.0526472114691474,4.60576908718878,0.0526448660029747,4.5531242211858,4.60574808274484,0.0526462335341541,4.55310184921068,0.0102686362854088,0,0.989731363714591,0,0,0.000504054010567341,0,0.999495945989433,0,0,0,1
"Corallorhiza_trifida",3,NA,1,1,NA,1,NA,TRUE,TRUE,TRUE,0,1,0,0.666666666666667,0.111111111111111,NA,0.890024330940044,0.109975669059956,0.181239284839579,14.6595891248942,0.889670480610845,0.278295431964303,0.650297643839429,8.52102581938681,34,8.14285714285714,0.378168676529667,25.8571428571429,1.90852167946134,NA,1.12356478945222,0.372349371224464,1.17311717780521,0.251586532238804,1.17311731030054,0.251586159685415,0.921531150615125,1.17311702723782,0.251587199539865,0.921529827697954,0,0.679675156099299,0.145762798703226,0,0.174562045197475,0,0.810809106029032,0.164486492760927,0,0.024704401210041,0,1
"Cornus_florida",3,NA,2,1,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.444444444444444,0.111111111111111,NA,0.902817575167952,0.0971824248320484,0.515460735472958,6.48208204342631,0.542082638820343,0.440699052870445,0.453826476883435,2.21426499003031,7,3.11117284293573,-0.89690785290542,3.88882715706427,2.42387306360244,4.26569414141457,6.34679713554983,0.138566199242109,11.2662619608695,0.138566199242109,9.55224754578117,0.298073574996793,9.25417397078438,9.5522375962843,0.298074053935281,9.25416354234902,0,0.0617095464720151,0.938290453527985,0,0,0,0.925579305156564,0.0744206948434356,0,0,0,0.0278348797155396
"Coryphanta_robbinsorum",4,1,2,1,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.5625,0.0625,NA,0.952333151927353,0.0476668480726471,0.39468714961159,19.0347067904665,1.4526235678012,0.836379497921708,4.80961882181942,6.08336059285137,40,5.64391331415458,0.439447278696785,34.3560866858454,2.25147761123457,14.1707031879235,34.7596612729546,0.00945047432380738,34.7596612729546,0.00551494087728489,16.803863411455,0.043561503901981,16.760301907553,18.1403803778202,0.0435623150092025,18.096818062811,0.00133602407680781,0.483292280960365,0.515371694962827,0,0,0.910635877007752,0.0624647166822499,0.0268994063099986,0,0,0,0.21638159568219
"Cryptantha_flava",7,NA,1,6,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.693877551020408,0.122448979591837,NA,0.893714940139244,0.106285059860756,0.490335488133009,6.34222224842328,1.09238712935083,0.963967663375351,0.87054881191116,3.1417050462172,16,2,1.1417050462172,14,2.12176823912063,17.0242198862885,2.27015003204925,0.779890733270505,2.91475193649807,0.575907158658651,2.89220054568212,0.576764726798831,2.31543581888329,2.89219785170535,0.576765526151107,2.31543232555424,0,0.0538789896259737,0.946121010374026,0,0,0,0.218537706547685,0.781462293452316,0,0,0,0.697
"Cynoglossum_officinalis",4,1,2,1,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.25,0.125,NA,1.23655467859706,0.236554678597065,0.914866071428571,0.419055253572584,0.0748696036006563,0.0714659643964954,NA,1.24642857142857,4,2.99999999999998,-1.75357142857141,1.00000000000002,1.20981312983074,4.71379421707905,240.312866987122,0.0485219141850428,240.312866987122,0.00182464810390188,96.2718346035538,0.17566222046853,96.0961723830853,96.2718315674544,0.175662927720988,96.0961686397334,0.00172238710364326,0.0543218441319252,0.943955768764432,0,0,0.609509272209301,0.387107151843679,0.00338357594701999,0,0,0,0.0138000000000002
"Cynoglossum_virginianum",7,1,1,4,NA,1,NA,TRUE,TRUE,TRUE,0,1,0,0.489795918367347,0.163265306122449,NA,1.10311631146742,0.103116311467423,0.318313832831252,11.6642245326001,1.21450080192073,0.725677916352418,1.08293388947184,3.53055236705535,20,2.14654002713704,1.38401233991831,17.853459972863,3.6381385838198,5.38931484196027,8.13359380758732,0.251106793653989,8.13359380758732,0.0540100833601749,5.79438401284279,0.062513911029498,5.7318701018133,5.79438041171454,0.0625150397509055,5.73186537196363,0.0028096380123404,0.0511656336647007,0.838059848428975,0,0.107964879893984,0.570626935658767,0.159131373633913,0.251192814929419,0,0.0190488757779014,0,0.589600000000001
"Cypripedium_acaule",8,4,2,1,NA,1,NA,TRUE,TRUE,TRUE,0,1,0,0.359375,0.03125,NA,3.82164933835189,2.82164933835189,0.300250628440226,0.897407171236978,0.987612714853633,0.571935558789093,9.38606646297577,8.07003540011148,34,2.68307290289316,5.38696249721832,31.3169270971068,1.02822081597951,NA,57.911514219524,0.0243350427436408,57.911514219524,3.40236698296921e-06,30.1375525240962,6.07836049157081e-05,30.1374917404913,30.1375378029614,6.18083119171523e-05,30.1374759946495,0.00783874801461468,0.170814212899109,0.799828073524619,0,0.021518965561658,0.882856235751501,0.0988424970832757,0.0164588187050171,0,0.00184244846020593,0,0.887914224817197
"Cypripedium_calceolus",10,4,1,2,NA,3,NA,TRUE,TRUE,TRUE,0,1,0,0.2,0.02,NA,0.993522467400017,0.00647753259998263,1.53253083936271e-05,1705.90590078917,0.704160075401511,0.703985450339314,8.29741135589457,2.0028838922463,8,3.00000000001801,-0.99711610777171,4.99999999998199,1.06878375180189,NA,10733.7717119992,0.00100651976458764,10733.7717119992,9.94054882907654e-09,10434.6070112235,9.93915785673397e-09,10434.6070112135,10434.578932102,1.01106040463127e-06,10434.578931091,3.8784981344872e-08,1.57509267552399e-07,0.497153911389667,0,0.502845892316084,0.999896976857181,6.10489624638504e-06,9.30675182475841e-05,0,3.85072832472267e-06,0,0.000199999999996398
"Cypripedium_fasciculatum",4,NA,2,1,NA,1,NA,TRUE,TRUE,TRUE,0,1,0,0.8125,0.0625,NA,1.2784754405962,0.278475440596195,13.7029301072385,10.6550565224399,1.43490399549868,0.811890283464663,1.08744590216462,9.35511482818162,61,6.88552913238293,2.4695856957987,54.1144708676171,2.09096707717973,6.89540195109698,4.27203487339032,0.598108216801889,4.78781549829507,0.3380914703701,3.95718121834373,0.393143878114261,3.56403734022947,3.95717974687099,0.39314459460878,3.56403515226221,0,0.257688109435586,0.58829411845638,0,0.154017772108034,0,0.811248116519442,0.100155298447633,0,0.0885965850329247,0,0.322637659008846
"Cypripedium_lentiginosum",20,NA,5,15,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.0475,0.0375,NA,1.25677106728063,0.256771067280629,8.93450189924215,9.58197668408571,0.277151942386682,NA,NA,13.3426456593403,21,6,7.34264565934032,15,1.20964233464233,7.323102922284,1.80382892240293,0.213244883636518,2.21813280912171,0.0622250901837675,1.81477361321656,0.107951930376492,1.70682168284007,1.81477330197355,0.107952937461137,1.70682036451242,0,0.220799789145913,0.779200210854087,0,0,0,0.733469491151745,0.266530508848255,0,0,0,0.914887691815944
"Cytisus_scoparius",7,1,1,5,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.387755102040816,0.102040816326531,NA,1.21672984953344,0.216729849533439,17.8218959662112,14.6835636000964,1.51989113904957,1.07066638995089,7.22063050377526,4.90103921357174,36,2.44927536231884,2.4517638512529,33.5507246376812,1.24522064843622,11.3965608317003,2744.99060023941,0.573668838869739,3396.17790364969,0.108218336240744,1945.86409541799,0.22054792007772,1945.64354749792,2083.3644917316,0.22054892502799,2083.14394280657,4.38725732860261e-05,0.0198776120838153,0.980078515342899,0,0,0.997827203419086,0.00115549142242218,0.00101730515849183,0,0,0,0.56231884057971
"Dacrydium_elatum",15,NA,6,9,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.128888888888889,0.04,NA,0.992862326919852,0.00713767308014834,0.401774144323488,127.297367795918,1.67349107661658,1.67309026081978,0.382082185358099,5.95499279253514,44,46.3034402912785,-40.3484474987434,-2.30344029127853,1.02184988112759,173.422373885638,2.80703570317356,0.78963616479658,9.38960083960051,0.0200247846061601,6.79949461106139,0.0481065699350298,6.75138804112636,7.52702888350418,0.0481095147214706,7.47891936878271,0,0.123174455805524,0.876825544194476,0,0,0,0.883786153338885,0.116213846661115,0,0,0,0.0054317241846904
"Dactylorhiza_lapponica",4,NA,2,1,NA,1,NA,TRUE,TRUE,TRUE,0,1,0,0.625,0.0625,NA,1.20321924739927,0.203219247399269,5.80166328624179,9.50345012871803,0.553116402389248,0.0928088114860877,1.45888048372564,1.10887623125665,2,4.59101908098274,-3.48214284972609,-2.59101908098274,1.94221239366596,5.21402843186927,157.170358111174,0.00585097023274586,157.170358111174,0.00458169545177149,49.3274801637233,0.161853117933627,49.1656270457897,52.9742383833362,0.161853729369763,52.8123846539664,0,0.276585915948779,0.490334184152074,0,0.233079899899147,0,0.992994036932721,0.00622906288772782,0,0.000776900179550643,0,0.00601697392317163
"Danthonia_sericea",6,NA,1,5,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.611111111111111,0.138888888888889,NA,0.948354649530225,0.0516453504697747,0.450690568267997,15.029666525807,0.831604908524629,0.737581868243082,1.16750092423655,1.41790448069937,10,2.16550116550117,-0.747596684801802,7.83449883449883,1.50972682119205,NA,12.95296016747,0.186892108440442,12.9713491340613,0.0698468300512932,9.43117358057316,0.0832413620696454,9.34793221850351,9.66749383240195,0.0832423219866701,9.58425151041528,0,0.00345928185439431,0.996540718145606,0,0,0,0.73124024133741,0.26875975866259,0,0,0,0.041072261072261
"Daucus_carota",4,1,2,1,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.25,0.125,NA,1.52532030652953,0.525320306529534,2.47569172941177,2.14711118540583,0.757655480078329,0.421075482349096,0.826985062564957,2.62878431372549,10,4.17864923747277,-1.54986492374728,5.82135076252723,1.35443139135299,4.50843881781578,53.1036003738089,0.206514001453701,53.1036003738089,0.0384922020915102,20.1766366681734,0.176538661209432,20.0000980069639,20.273071903286,0.176539401787663,20.0965325014983,0.00763762374317008,0.119456927566796,0.872905448690034,0,0,0.475539781836118,0.511669696460528,0.0127905217033549,0,0,0,0.138588235294118
"Dendropanax_trifidus",5,NA,5,NA,NA,NA,NA,FALSE,FALSE,FALSE,1,1,1,0.36,NA,NA,0.944,0.056,NA,NA,1.49575582560252,NA,NA,9.28888667105725,75,1,8.28888667105725,74,1.00106044538706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0
"Dicerandra_frutescens",6,1,2,3,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.611111111111111,0.166666666666667,NA,0.812677132735188,0.187322867264812,0.162945699840893,8.74711310892841,0.799197406504393,0.763627849609408,0.525720712850015,1.94478974210365,9,2.97173690933197,-1.02694716722832,6.02826309066803,2.05757399296149,7.26895277309206,42.545100147744,0.37241111852303,42.545100147744,0.0889415600229339,28.5676940768592,0.152570336568189,28.415123740291,28.5730693725481,0.152571295367713,28.4204980771804,0.00236817023275892,0.144498562837979,0.853133266929262,0,0,0.89713273422269,0.0754008407425313,0.0274664250347784,0,0,0,0.146553541949928
"Dicorynia_guianensis",9,NA,1,8,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.209876543209877,0.0987654320987654,NA,1.00125972083844,0.00125972083844461,1.25000002191954,177.248864865263,0.749647553555957,0.741048800246622,3.27787480907033,188.823526491397,676,59.823529411765,128.999997079632,616.176470588235,1.01883490206054,NA,1.00066252256807,0.998741864061615,1.02420179140143,0.954040566468628,1.02437758497656,0.953706732268145,0.0706708527084172,1.02437668804715,0.953708435584173,0.0706682524629796,0,0.104244743601186,0.895755256398814,0,0,0,0.344945237364398,0.655054762635602,0,0,0,1
"Dicymbe_altsonii",15,1,11,3,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.231111111111111,0.0133333333333333,NA,1.02794153118366,0.0279415311836611,488.170184022661,224.638911816691,2.82146919838401,2.78204567458649,0.919956426166334,15.0118364115586,242,210.651769195187,-195.639932783628,31.3482308048131,1.01918519913939,154.625320540705,190.669404877836,0.580772331780935,759.143957800916,0.0177487797389201,339.730068577513,0.0437268473939531,339.686341730119,559.53093028077,0.0437296476183727,559.487200633152,4.25169427454825e-05,0.208328185757294,0.791629297299961,0,0,0.130687504462099,0.868623577007422,0.000688918530478666,0,0,0,0.00724764460631691
